962	6,82,60	2,-1,420	15	1000	1	35,54	-1
963	6,83,60	2,-1,420	15	1000	1	35,54	-1
964	6,84,60	2,-1,480	15	1000	1	45,69	-1
965	6,85,60	2,-1,480	15	1000	1	45,69	-1
966	6,86,60	2,-1,480	15	1000	1	45,69	-1
967	6,87,60	2,-1,540	15	1000	1	55,79	-1
968	6,88,60	2,-1,540	15	1000	1	55,79	-1
969	6,89,60	2,-1,540	15	1000	1	55,79	-1
970	6,90,60	2,-1,600	15	1000	1	65,89	-1
971	6,91,60	2,-1,600	15	1000	1	65,89	-1
972	6,92,60	2,-1,600	15	1000	1	65,89	-1
973	6,93,60	2,-1,660	15	1000	1	75,99	-1
974	6,94,60	2,-1,660	15	1000	1	75,99	-1
975	6,95,60	2,-1,660	15	1000	1	75,99	-1
976	6,96,60	2,-1,720	15	1000	1	80,109	-1
977	6,97,60	2,-1,720	15	1000	1	80,109	-1
978	6,98,60	2,-1,720	15	1000	1	80,109	-1
979	6,99,60	2,-1,780	15	1000	1	85,109	-1
980	6,100,60	2,-1,780	15	1000	1	85,109	-1
981	6,101,60	2,-1,780	15	1000	1	85,109	-1
982	6,102,60	2,-1,840	15	1000	1	90,109	-1
983	6,103,60	2,-1,840	15	1000	1	90,109	-1
984	6,104,60	2,-1,840	15	1000	1	90,109	-1
985	6,84,100	2,-1,800	15	1000	1	45,69	-1
986	6,85,100	2,-1,800	15	1000	1	45,69	-1
987	6,86,100	2,-1,800	15	1000	1	45,69	-1
988	6,87,100	2,-1,900	15	1000	1	55,79	-1
989	6,88,100	2,-1,900	15	1000	1	55,79	-1
990	6,89,100	2,-1,900	15	1000	1	55,79	-1
991	6,90,100	2,-1,1000	15	1000	1	65,89	-1
992	6,91,100	2,-1,1000	15	1000	1	65,89	-1
993	6,92,100	2,-1,1000	15	1000	1	65,89	-1
994	6,93,100	2,-1,1100	15	1000	1	75,99	-1
995	6,94,100	2,-1,1100	15	1000	1	75,99	-1
996	6,95,100	2,-1,1100	15	1000	1	75,99	-1
997	6,96,100	2,-1,1200	15	1000	1	80,109	-1
998	6,97,100	2,-1,1200	15	1000	1	80,109	-1
999	6,98,100	2,-1,1200	15	1000	1	80,109	-1
1000	6,99,100	2,-1,1300	15	1000	1	85,109	-1
1001	6,100,100	2,-1,1300	15	1000	1	85,109	-1
1002	6,101,100	2,-1,1300	15	1000	1	85,109	-1
1003	6,102,100	2,-1,1400	15	1000	1	90,109	-1
1004	6,103,100	2,-1,1400	15	1000	1	90,109	-1
1005	6,104,100	2,-1,1400	15	1000	1	90,109	-1
1006	6,69,30	2,-1,150	16	1000	1	1,24	-1
1007	6,70,30	2,-1,150	16	1000	1	1,24	-1
1008	6,71,30	2,-1,150	16	1000	1	1,24	-1
1009	6,72,30	2,-1,150	16	1000	1	16,34	-1
1010	6,73,30	2,-1,150	16	1000	1	16,34	-1
1011	6,74,30	2,-1,150	16	1000	1	16,34	-1
1012	6,75,30	2,-1,180	16	1000	1	20,44	-1
1013	6,76,30	2,-1,180	16	1000	1	20,44	-1
1014	6,77,30	2,-1,180	16	1000	1	20,44	-1
1015	6,78,30	2,-1,180	16	1000	1	22,49	-1
1016	6,79,30	2,-1,180	16	1000	1	22,49	-1
1017	6,80,30	2,-1,180	16	1000	1	22,49	-1
1018	6,81,30	2,-1,210	16	1000	1	35,54	-1
1019	6,82,30	2,-1,210	16	1000	1	35,54	-1
1020	6,83,30	2,-1,210	16	1000	1	35,54	-1
1021	6,84,30	2,-1,240	16	1000	1	45,69	-1
1022	6,85,30	2,-1,240	16	1000	1	45,69	-1
1023	6,86,30	2,-1,240	16	1000	1	45,69	-1
1024	6,87,30	2,-1,270	16	1000	1	55,79	-1
1025	6,88,30	2,-1,270	16	1000	1	55,79	-1
1026	6,89,30	2,-1,270	16	1000	1	55,79	-1
1027	6,90,30	2,-1,300	16	1000	1	65,89	-1
1028	6,91,30	2,-1,300	16	1000	1	65,89	-1
1029	6,92,30	2,-1,300	16	1000	1	65,89	-1
1030	6,93,30	2,-1,330	16	1000	1	75,99	-1
1031	6,94,30	2,-1,330	16	1000	1	75,99	-1
1032	6,95,30	2,-1,330	16	1000	1	75,99	-1
1033	6,96,30	2,-1,360	16	1000	1	80,109	-1
1034	6,97,30	2,-1,360	16	1000	1	80,109	-1
1035	6,98,30	2,-1,360	16	1000	1	80,109	-1
1036	6,99,30	2,-1,390	16	1000	1	85,109	-1
1037	6,100,30	2,-1,390	16	1000	1	85,109	-1
1038	6,101,30	2,-1,390	16	1000	1	85,109	-1
1039	6,102,30	2,-1,420	16	1000	1	90,109	-1
1040	6,103,30	2,-1,420	16	1000	1	90,109	-1
1041	6,104,30	2,-1,420	16	1000	1	90,109	-1
1042	6,69,60	2,-1,300	16	1000	1	1,24	-1
1043	6,70,60	2,-1,300	16	1000	1	1,24	-1
1044	6,71,60	2,-1,300	16	1000	1	1,24	-1
1045	6,72,60	2,-1,300	16	1000	1	16,34	-1
1046	6,73,60	2,-1,300	16	1000	1	16,34	-1
1047	6,74,60	2,-1,300	16	1000	1	16,34	-1
1048	6,75,60	2,-1,360	16	1000	1	20,44	-1
1049	6,76,60	2,-1,360	16	1000	1	20,44	-1
1050	6,77,60	2,-1,360	16	1000	1	20,44	-1
1051	6,78,60	2,-1,360	16	1000	1	22,49	-1
1052	6,79,60	2,-1,360	16	1000	1	22,49	-1
1053	6,80,60	2,-1,360	16	1000	1	22,49	-1
1054	6,81,60	2,-1,420	16	1000	1	35,54	-1
1055	6,82,60	2,-1,420	16	1000	1	35,54	-1
1056	6,83,60	2,-1,420	16	1000	1	35,54	-1
1057	6,84,60	2,-1,480	16	1000	1	45,69	-1
1058	6,85,60	2,-1,480	16	1000	1	45,69	-1
1059	6,86,60	2,-1,480	16	1000	1	45,69	-1
1060	6,87,60	2,-1,540	16	1000	1	55,79	-1
1061	6,88,60	2,-1,540	16	1000	1	55,79	-1
1062	6,89,60	2,-1,540	16	1000	1	55,79	-1
1063	6,90,60	2,-1,600	16	1000	1	65,89	-1
1064	6,91,60	2,-1,600	16	1000	1	65,89	-1
1065	6,92,60	2,-1,600	16	1000	1	65,89	-1
1066	6,93,60	2,-1,660	16	1000	1	75,99	-1
1067	6,94,60	2,-1,660	16	1000	1	75,99	-1
1068	6,95,60	2,-1,660	16	1000	1	75,99	-1
1069	6,96,60	2,-1,720	16	1000	1	80,109	-1
1070	6,97,60	2,-1,720	16	1000	1	80,109	-1
1071	6,98,60	2,-1,720	16	1000	1	80,109	-1
1072	6,99,60	2,-1,780	16	1000	1	85,109	-1
1073	6,100,60	2,-1,780	16	1000	1	85,109	-1
1074	6,101,60	2,-1,780	16	1000	1	85,109	-1
1075	6,102,60	2,-1,840	16	1000	1	90,109	-1
1076	6,103,60	2,-1,840	16	1000	1	90,109	-1
1077	6,104,60	2,-1,840	16	1000	1	90,109	-1
1078	6,84,100	2,-1,800	16	1000	1	45,69	-1
1079	6,85,100	2,-1,800	16	1000	1	45,69	-1
1080	6,86,100	2,-1,800	16	1000	1	45,69	-1
1081	6,87,100	2,-1,900	16	1000	1	55,79	-1
1082	6,88,100	2,-1,900	16	1000	1	55,79	-1
1083	6,89,100	2,-1,900	16	1000	1	55,79	-1
1084	6,90,100	2,-1,1000	16	1000	1	65,89	-1
1085	6,91,100	2,-1,1000	16	1000	1	65,89	-1
1086	6,92,100	2,-1,1000	16	1000	1	65,89	-1
1087	6,93,100	2,-1,1100	16	1000	1	75,99	-1
1088	6,94,100	2,-1,1100	16	1000	1	75,99	-1
1089	6,95,100	2,-1,1100	16	1000	1	75,99	-1
1090	6,96,100	2,-1,1200	16	1000	1	80,109	-1
1091	6,97,100	2,-1,1200	16	1000	1	80,109	-1
1092	6,98,100	2,-1,1200	16	1000	1	80,109	-1
1093	6,99,100	2,-1,1300	16	1000	1	85,109	-1
1094	6,100,100	2,-1,1300	16	1000	1	85,109	-1
1095	6,101,100	2,-1,1300	16	1000	1	85,109	-1
1096	6,102,100	2,-1,1400	16	1000	1	90,109	-1
1097	6,103,100	2,-1,1400	16	1000	1	90,109	-1
1098	6,104,100	2,-1,1400	16	1000	1	90,109	-1
